phrase_id,language,text,noise_level,is_distress,confidence_label,detected_entities
DP004792,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004793,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004794,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP004795,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004796,si,කෙනෙක් මාව අනුගමනය කරනවා,0.19,1,0.78,locations=[];threats=[]
DP004797,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP004798,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP004799,es,Ayúdame por favor estoy en peligro,0.47,1,0.98,locations=[];threats=[]
DP004800,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004801,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP004802,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP004803,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004804,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004805,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004806,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004807,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP004808,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004809,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004810,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004811,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004812,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004813,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004814,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004815,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004816,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004817,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP004818,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004819,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP004820,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP004821,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004822,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP004823,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP004824,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP004825,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP004826,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP004827,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004828,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004829,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP004830,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004831,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP004832,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP004833,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP004834,ta,பயமாக இருக்கிறது,0.44,1,0.99,locations=[];threats=[]
DP004835,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004836,ta,பயமாக இருக்கிறது,0.44,1,0.99,locations=[];threats=[]
DP004837,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP004838,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004839,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP004840,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP004841,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004842,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004843,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004844,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP004845,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004846,de,Jemand folgt mir,0.17,1,0.98,locations=[];threats=[]
DP004847,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP004848,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004849,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP004850,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004851,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004852,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004853,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP004854,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004855,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004856,ja,助けてください危険です,0.02,1,0.78,locations=[];threats=[]
DP004857,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004858,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP004859,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004860,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP004861,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004862,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP004863,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004864,ta,தொல்லை கொடுத்தார்கள் கடற்கரையில்,0.04,1,0.99,locations=[];threats=[]
DP004865,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP004866,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004867,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP004868,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004869,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004870,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004871,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004872,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004873,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004874,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004875,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004876,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP004877,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004878,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004879,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP004880,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004881,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004882,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP004883,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004884,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004885,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004886,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004887,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP004888,ja,助けてください危険です,0.02,1,0.78,locations=[];threats=[]
DP004889,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP004890,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004891,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP004892,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP004893,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004894,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004895,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004896,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP004897,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004898,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP004899,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004900,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004901,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP004902,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP004903,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004904,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP004905,ja,助けてください危険です,0.02,1,0.78,locations=[];threats=[]
DP004906,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004907,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004908,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP004909,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004910,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP004911,ta,பயமாக இருக்கிறது,0.44,1,0.99,locations=[];threats=[]
DP004912,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP004913,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP004914,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP004915,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP004916,si,මත් ධාවකයෙකු මා ඉදිරිපිට ගිහින්,0.44,1,0.98,locations=[];threats=[]
DP004917,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004918,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP004919,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004920,ja,助けてください危険です,0.02,1,0.78,locations=[];threats=[]
DP004921,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004922,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP004923,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004924,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004925,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP004926,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004927,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP004928,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP004929,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004930,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP004931,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004932,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP004933,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP004934,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP004935,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004936,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP004937,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP004938,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP004939,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP004940,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004941,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP004942,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP004943,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP004944,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP004945,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP004946,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP004947,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP004948,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP004949,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP004950,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP004951,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
